id,reduced_formula,spacegroup
mp-1224651,K3(FeSe)8,2
mp-4298,Tm(MnSn)6,191
mp-769962,Li4TiFe3O8,12
mp-980198,TmLuZn2,225
mp-1222569,Lu3Ga10Ni,8
mp-757056,TeWO6,148
mp-1078286,CeMnAsO,129
mp-1217935,TaFe4W,164
mp-753431,LiMn2O2F3,5
mp-1228907,AlGa(CuS2)2,82
mp-622268,Ba2ZnAg2(SeO)2,64
mp-756389,Lu2TeO6,136
mp-1219502,SbPbBrO2,107
mp-1215683,Zr10(AlSb)3,189
mp-1106404,Nd(FeB)4,86
mp-754940,Ba3SiO,221
mp-1226596,CeNd3Si8,115
mp-1185817,Mg5In,189
mp-1186542,Pm3Tm,194
mp-926,PuP,225
mp-1190156,Ba2GdGaSe5,2
mp-9842,RbSm(CO3)2,15
mp-567419,SrLa6OsI12,148
mp-1223780,K5Br4Cl,87
mp-1224354,Hf4CuSi3,25
mp-753664,V4P2O13,1
mp-1186823,PuPt3,194
mp-1223176,LaCeSn6,123
mp-20817,GePtSe,29
mp-22444,Ta4FeP,124
mp-558514,RbZrCdF7,63
mp-15671,Re3B,63
mp-1179530,SmInCu,189
mp-1187702,VW3,225
mp-22051,LuGeRu,62
mp-1219734,PtRh,166
mp-1517357,Sr2CeNiO6,225
mp-972455,TmLuIn2,225
mp-1185816,Mg5Pd,189
mp-754955,LuSiRu,62
mp-22903,RbI,225
mp-1106376,Sm2Te3,62
mp-22992,TiClO,59
mp-1104294,Ce3Pt4,148
mp-1226900,Ce3(MgRh2)2,38
mp-753418,SrNd2O4,227
mp-4247,NaZnSb,129
mp-755390,NbFeO4,119
mp-1077108,SmCuSn,194
mp-3236,Pr2SO2,164
mp-1187815,YbZn3,194
mp-973539,LuAl3,194
mp-21009,EuSe,225
mp-1105737,Dy5Ge3,193
mp-1102589,SrNiGe,62
mp-1187306,Tb3Tm,221
mp-1078755,SbPt3,139
mp-675100,Nd2PbSe4,122
mp-2370,PrNi5,191
mp-2472,SrO,225
mp-1187661,YbMg3,225
mp-1215765,YUS2,166
mp-555052,MnSb2F12,2
mp-1220358,Nb6GaSb,200
mp-4177,Dy(SiRu)2,139
mp-630923,Ba3Pb5,63
mp-1226666,CeAl(CuNi)2,65
mp-2828,HfN,225
mp-1286807,AlV2O4,74
mp-1105883,Tb4HfAl15,166
mp-776740,Li2MnWO6,146
mp-769228,Cs5YO4,59
mp-1103153,CeSbSe,62
mp-755471,LuCrO3,62
mp-556645,RbNbAsClO5,129
mp-978809,SmAs2Au,62
mp-1106087,Ce3Ga2,136
mp-754980,ZrMnO3,148
mp-861874,LiHoHg2,225
mp-6000,La2Ti3(AgO5)2,139
mp-12920,CePIr,109
mp-1077791,ZrSc2,12
mp-1222847,LaY3Sc4O12,6
mp-674348,Gd2MnS4,122
mp-867330,Al2FeNi,225
mp-977053,Pm3Er,194
mp-557655,GdTlS2,166
mp-7285,HfNi3,166
mp-1217915,TaS2,63
mp-1112095,K2InAgI6,225
mp-21078,Fe3Ge,194
mp-12049,Nd2Sb,139
mp-1029267,CaZrN2,166
mp-33932,NbHO3,1
mp-1208000,Tm2Cu(GeO3)4,2
mp-978953,SrAcTl2,225
mp-1113028,Cs2KYBr6,225
mp-505618,Ba2CuWO6,87
mp-23133,Sr2Cu3(BrO2)2,139
mp-861736,LiSbPd2,225
mp-1187358,TbNd3,194
mp-1008280,CrCo3,221
mp-1189506,Ce5Ge3C,193
mp-1220941,NaIn(MoSe)6,174
mp-1104260,Ho(Mo3Se4)2,148
mp-1228392,Ba2CePbO6,148
mp-676260,Ag9Te4Br3,1
mp-759680,LiSi2BiO6,15
mp-862778,AlSiRu2,225
mp-1205710,Ce2InRh2,127
mp-1225258,Eu3Si4,44
mp-862492,LiErTl2,225
mp-1223500,KBa3(BiO3)4,25
mp-23879,Ca(HO)2,164
mp-1225013,FeMo3As4,6
mp-1207953,Tm5(GeSb)2,64
mp-1185931,Mn3Pt,194
mp-1221442,MoPd4,166
mp-1216707,TiNbC2,166
mp-1188620,Nb3NiSe6,182
mp-569344,Zr(CoSi)2,139
mp-1519208,KSrNdWO6,216
mp-157,P,64
mp-1184894,In3Sn,221
mp-1027492,MoSeS,164
mp-675941,Li7IN2,8
mp-11844,Ho6GaCo2,71
mp-22808,Dy3(AgSn)4,71
mp-1222282,LiNdSe2,123
mp-20443,Ca2Mn2O5,55
mp-863714,Pm2NiRh,225
mp-1393,Sn4Au,68
mp-972327,Zr2CoOs,225
mp-1103651,NdSbSe,62
mp-23022,KClO3,11
mp-971634,NaNiO2,194
mp-755615,Li3Ti4O8,6
mp-1186589,PmHoTl2,225
mp-1690,TaS2,164
mp-753945,ClOF3,2
mp-867812,LiAlNi2,225
mp-124,Ag,225
mp-7930,Zr3(Cu2Si)2,189
mp-19373,LiVO3,15
mp-1187929,Yb2ZnIn,225
mp-31164,Ce7Ru3,186
mp-1185147,La3Sm,139
mp-9628,KCdF3,62
mp-568625,La3(SiPd)4,71
mp-1189265,NaCl3,62
mp-1232055,Nd2MgSe4,227
mp-1185511,LuHfCo2,225
mp-1207968,TmHfF7,4
mp-1097916,CsCaCl3,221
mp-1186252,Nd2Mg,12
mp-32994,Hf4N3,139
mp-22678,Ce2Sb,139
mp-1101912,BaSiPt,198
mp-1080098,Nd3Al,194
mp-1220163,NdGa3Ni,119
mp-1228490,Ba2La2MgTi3O12,166
mp-1220461,NdFe5Co5Mo2,2
mp-9882,Y2Si5Rh3,15
mp-560904,CdHg2SO6,2
mp-1217418,Te4Mo2Ru,1
mp-754296,Eu3WO6,225
mp-1212812,Dy4C5,55
mp-1178550,AlInO3,62
mp-1225280,DyCuSi,187
mp-1227450,Bi3Pd12Pb,25
mp-1026911,MoW(SeS)2,156
mp-557030,NaW2(Br3O)2,12
mp-16726,LiB,62
mp-1184285,GaSn3,194
mp-561187,NdGa3(BO3)4,155
mp-1111421,K3LuCl6,225
mp-14036,KRb2RhF6,225
mp-24338,Sr5As3H,193
mp-754358,ZnSeO4,63
mp-15236,CrSbSe3,62
mp-1216122,Y4Zr3O12,1
mp-27361,Nb(SeCl)2,2
mp-1209465,Rb2Mo(OF2)2,40
mp-865796,LuCdRh2,225
mp-943,Co3S4,227
mp-1220509,Nd2CuTe4,4
mp-770767,SmCuO3,62
mp-16260,Ca(GePd)2,139
mp-1245640,Pb4SBr6,44
mp-1208576,TaCoAs,62
mp-1225626,ErMn4(FeSn3)2,35
mp-984720,Ba2AgSb,225
mp-917,CaC2,12
mp-556233,KAs4ClO6,191
mp-1095201,ZrCuGe2,129
mp-1039467,Ca2Mg,12
mp-976344,Nd2ZnGa,225
mp-959,LaAl3,194
mp-1224898,GaAg(GeSe3)2,9
mp-1221632,MnCdS2,160
mp-1113045,Cs2KInI6,225
mp-865912,LiZn2Rh,225
mp-1212052,In2Hg5Te8,119
mp-3474,LaCuO3,167
mp-997043,PbAuO2,12
mp-1213201,Er5SbPt2,140
mp-1220614,Nb6PbS8,147
mp-19770,Fe2O3,167
mp-1187385,Tc3Ge,225
mp-1222615,Li2MgSn,216
mp-1215192,ZrTiCuS4,74
mp-862376,Sc2CuTc,225
mp-1281376,NiPtO2,13
mp-867927,LiVIr2,225
mp-1186964,Sc3Bi,194
mp-1183147,Al2FeRh,225
mp-1218419,SrCaHf2O6,26
mp-1103894,Er(CoGe)6,191
mp-1224286,HfTiN2,166
mp-1183344,BaSrEu2,225
mp-1218979,SmZnAgP2,156
mp-7276,ScUS3,63
mp-1184495,GdMgHg2,225
mp-1079944,LuCuAs2,129
mp-779339,Fe3OF5,38
mp-1208706,Sm(Ge3Pt)4,204
mp-1104230,Ho3Ga8Ag3,71
mp-765691,Mn6O5F7,38
mp-6754,TmNi2B2C,139
mp-1095152,Lu2InAu2,127
mp-558382,Li2SO4,63
mp-1187880,YTm3,194
mp-1025919,MoW2(SeS2)2,156
mp-1178350,ErClO,129
mp-1205723,Ce2ScSi2,127
mp-1020122,MgS2O7,2
mp-1228331,Ba2Tl3Au,8
mp-1315251,Ca3LaMn4O12,1
mp-1219665,PuPaO4,123
mp-558059,LiMnF4,14
mp-1024,CaGe2,166
mp-1184532,GdTmIr2,225
mp-1223625,KBa3(FeAs)8,2
mp-1104825,Ca2Ni3Ge2,51
mp-1183847,CoPd3,194
mp-1069147,PrFeGe3,107
mp-1071216,Pr2Co2SiC,71
mp-1217811,TaW,65
mp-861894,Li2LaSn,225
mp-28571,La2Br5,11
mp-7918,HfGeS,129
mp-556084,KClO3,62
mp-2656,Nd3S4,220
mp-9592,Yb(MnAs)2,164
mp-21244,Cr3RhN,221
mp-989194,SnBrCl,129
mp-7147,KCrP2S7,5
mp-865879,Li2AgAu,225
mp-1220888,NaSr2(SnAs)6,12
mp-756371,LiMn2O4,160
mp-680754,Ca5CuPb3,193
mp-862875,ThGaAu2,225
mp-867502,Eu2PtAu,225
mp-1212214,Ho5Tl3,140
mp-1224655,GdY(FeO3)2,26
mp-1217422,TcRh,187
mp-2028,Be2Nb,227
mp-1216390,VCrC,18
mp-676498,Gd2PbS4,122
mp-980392,TmScHg2,225
mp-1223078,La4PtO7,1
mp-20449,CeInIr,189
mp-1111219,K2NaYBr6,225
mp-31009,Ho(NiB)2,15
mp-864977,Dy2AgOs,225
mp-972351,Tl,166
mp-1217958,TaCrB4,191
mp-1227383,Ca2AlZn16,160
mp-1025399,LaAu,62
mp-1222767,Li2AlCoO4,12
mp-761037,Hg(ClO3)2,4
mp-672253,CuHgSCl,51
mp-20712,EuGe,63
mp-1306409,Li3Fe2(SiO4)2,1
mp-1228405,Ba2AlGa3,8
mp-1518599,NaEuHfSbO6,216
mp-1217531,ThU3Re8,8
mp-19213,Ba2Mn2Sb2O,194
mp-1105622,Cs3CoCl5,140
mp-8974,Ba3Dy4O9,146
mp-1206245,Ba2TbPaO6,225
mp-1516922,BaSrInWO6,2
mp-1027409,Mo3W(SeS)4,156
mp-17207,Tl4GeS4,9
mp-1103088,DyAl3,166
mp-1221883,Mn2InAgTe4,121
mp-1143,Al2O3,167
mp-450,NbB2,191
mp-19012,CaMoO3,62
mp-1039574,CeMg,187
mp-867857,SmH3,225
mp-1184772,Hf3Pb,139
mp-989555,Tl2InGaF6,225
mp-13064,Dy2O3,164
mp-756505,Cs3ScO3,12
mp-1228402,Ba2NdTlCu2O7,25
mp-649950,RuC3Br2O3,12
mp-38605,Sn(BiTe2)2,166
mp-756261,Ni3OF5,1
mp-568469,Ca4TiN4,2
mp-542445,K2PaF7,15
mp-1223977,In5Pt11,10
mp-1187269,Tb2TlHg,225
mp-1296745,La2MgFeO6,148
mp-12277,CaAgP,189
mp-5305,CuAsS,62
mp-865783,YbHoRh2,225
mp-1183691,CrN,187
mp-866292,Ba2TlCd,225
mp-1218342,SrCdSn,12
mp-1217334,TeMo2S3,156
mp-1206592,DyPd2Pb,225
mp-20022,CeGeIr,62
mp-27726,SO2,41
mp-1177391,Li4MnV3O8,12
mp-1187384,TbTmIn2,225
mp-1228984,AlCu(PSe3)2,146
mp-1106395,Pr3Ir,62
mp-1232,Mo3Pt,223
mp-1025393,TmSi2Ni,63
mp-641923,Cs2SnBr6,225
mp-756596,Li2Mn3CuO8,166
mp-1103227,HfCoSi,62
mp-1024940,DyInCo4,216
mp-12516,NdZnSbO,129
mp-1186977,ScAu3,225
mp-1187549,YbPm3,139
mp-1222832,LaPr(CoP)4,123
mp-862696,CeGa3,194
mp-1018690,ErZnGa,194
mp-14726,Na4TiO4,2
mp-1184672,HfTi3,194
mp-2134,ErAl3,221
mp-985443,Ag3Hg,221
mp-1205865,Rb2NaPdF6,139
mp-567458,Ho(PRu)2,139
mp-27793,Nb2Se,12
mp-1177706,Li3Fe3WO8,12
mp-1211293,La(YS2)3,11
mp-1226249,CrCoSi2,4
mp-861941,Ho2PdRu,225
mp-1209635,Pr5Sn3Au,193
mp-1095527,GdGeRh,62
mp-1187777,Xe,64
mp-1101822,EuSbPd,62
mp-561849,Gd2S2O,14
mp-1105625,Ho2Ge5Ru3,72
mp-1206289,PuAl3Pd2,191
mp-1187870,YTmTl2,225
mp-1218434,SrBi3I3O4,107
mp-998152,TlAgF3,8
mp-754392,BaEuO2,166
mp-1212118,HoSbRh,62
mp-2616,NpO2,225
mp-28698,Na4IrO4,87
mp-1226945,CdFeCu4(SnSe4)2,111
mp-779466,Mn4O7F,1
mp-9740,BaDy2PdO5,127
mp-1228054,Ba3SrMg2(TeO6)2,160
mp-865854,Yb2CuRh,225
mp-9753,Na2NbF6,136
mp-1186861,Rb3Na,194
mp-756698,Gd(BiO2)4,8
mp-753661,SbOF,14
mp-8323,Dy2S2O,62
mp-1227268,Ce4Ge7,25
mp-1221440,Na(WO3)2,139
mp-23382,Y4CI5,12
mp-3166,Th(SiOs)2,139
mp-571310,ZrInPt2,225
mp-1210002,NaNbS6,9
mp-552651,La2Fe2Se2O3,139
mp-1227088,Ca6Ag3Ge5,8
mp-553875,Zr2SN2,164
mp-1105337,Sm3B(SO)3,2
mp-1207190,SmBiPd,216
mp-556777,Li2CO3,193
mp-1227194,CaLa3(FeO3)4,6
mp-753677,Li3BiS3,161
mp-866002,YbTl2Cd,225
mp-7916,HfSiS,129
mp-1020057,LiLaO2,14
mp-18737,Nd2NiO4,64
mp-1224835,Fe2Pb3WO9,164
mp-1105165,Sr2YbMoO6,14
mp-5020,BaTiO3,160
mp-15252,Cu2GeS3,9
mp-1080183,La(PRh)2,129
mp-9080,CsPrS2,166
mp-1475,Be12Mo,139
mp-19953,ZrCuSi2,129
mp-1106218,Sr2ScSbO6,14
mp-1222167,Mn3Ni4Sb,51
mp-2273,Ag3Sb,25
mp-557118,SiO2,20
mp-1078672,Ce2CdCu2,12
mp-31303,Pr4Se3N2,15
mp-1205506,NdSiRu2C,63
mp-1183304,Ba3Na,221
mp-1213161,ErFe6(Sn2Ge)2,191
mp-1105239,DyTl(PSe3)2,4
mp-1079166,Tb(GePt)2,31
mp-1247753,PmNdTl2,225
mp-753330,Ba2MnO4,139
mp-761128,BaNb5O8,83
mp-640956,Eu(Sb3Os)4,204
mp-510494,La5Sn3,140
mp-1185326,LiDy2Pt,225
mp-864808,TbInPd2,225
mp-1217393,U3(CoNi2)2,2
mp-1190462,Gd2Al3Ge4,64
mp-20152,In(MoSe)3,176
mp-561097,Ti2MnO4,227
mp-1212634,ErTeAs,62
mp-21253,EuMg,221
mp-1018737,KMgP,129
mp-1214029,Ca3NbO6,14
mp-1186261,Nd2TlIn,225
mp-37693,Nd2EuS4,122
mp-561722,CsTmCoS3,63
mp-570196,Zr5Sb4,193
mp-8429,K4IrO4,12
mp-1221704,MnCoPt2,123
mp-862798,Pt3W,139
mp-30401,KAu2,194
mp-568320,Y4Sb3,220
mp-1206977,GdNiAs,187
mp-1188079,Zr2InNi2,136
mp-1114577,Rb2LiSbI6,225
mp-674,LaPd3,221
mp-1219248,Sm2CuTe4,4
mp-756365,CaCeO3,62
mp-20184,USiRh,62
mp-568914,K2WCl6,225
mp-19973,LaCoGe3,107
mp-1105812,Dy2Ge5Ru3,72
mp-10063,CdSnSb2,122
mp-546011,YZnAsO,129
mp-610972,MnGePd,189
mp-28614,NaBPt3,191
mp-1224810,FeNiSb4,10
mp-644225,Sr2MgH6,164
mp-1224947,FeNiPt6,123
mp-1185784,Mg3Hg,194
mp-1102541,YSi2Rh3,74
mp-1078712,Hf2TlC,194
mp-674355,Co(NiS2)2,74
mp-755934,LiMnSnO4,74
mp-1104779,Mg(NiGe)6,191
mp-35591,LiErS2,141
mp-13520,Na2ZnGe,63
mp-1078192,Eu4Sb2O,139
mp-1220728,NaLi(AsS2)2,1
mp-1224460,HoGa2Ni3,189
mp-1025572,WSe2,187
mp-1188660,Ba2LuIrO6,128
mp-754403,ZrO2,141
mp-1422,GdPt2,227
mp-1183209,AgPt,187
mp-1225880,CsTaSe3,186
mp-1221036,NaErF4,123
mp-13155,Hf2Ag,139
mp-972224,TaGeRh,62
mp-22646,InPd2,62
mp-1218938,SnPbSe2,166
mp-1183844,DyHo3,194
mp-1216445,V9Cr3B8,10
mp-643658,Na3MgP2HO8,2
mp-1094760,CeMg3,194
mp-1078623,Zr2BIr6,225
mp-1025551,GaPt,198
mp-7130,ScRu3C,221
mp-1216671,TmCuTe2,156
mp-867712,LiAgF4,12
mp-1217929,TaNb(Cu3Te4)2,115
mp-1113,BW2,140
mp-26220,MnPO4,63
mp-1222645,Lu4Ge8Ru,25
mp-865079,TiZnPd2,225
mp-20913,UGeS,129
mp-755559,LiNbO3,12
mp-1078355,ScNiSn,189
mp-1205869,Lu2CdPd2,127
mp-977353,Ta2ReMo,225
mp-1222280,LiInSn,216
mp-644492,LuNbO4,15
mp-1112166,Cs2RbRuF6,225
mp-1103307,CaPtPb,62
mp-1217017,TiAl6Mo,123
mp-1104820,Ho5Ru2,15
mp-1208204,Ti5SiSb2,140
mp-1222310,Lu2C,166
mp-11124,CsLaHgSe3,63
mp-1219490,ReW2,69
mp-1224400,InCuSeS,24
mp-1221697,Mn3Si,123
mp-754352,Na3CuO2,72
mp-1215297,ZrTi(PbO3)2,160
mp-1189327,Sm2Si5Ni3,72
mp-1103553,Tm(GaFe)6,71
mp-4288,TbNiGe2,63
mp-1205561,Tb2CdPd2,127
mp-558244,As(IF3)2,12
mp-864659,Nd2NiIr,225
mp-1225885,Cu2NiSnSe4,82
mp-690733,H2SO4,15
mp-1218926,SnPtSe,198
mp-20743,LaInPd2,194
mp-625397,Nd(HO)3,176
mp-974370,PtRh3,221
mp-1217040,TiAlPd2,123
mp-753809,BaCaI4,13
mp-1029288,Mg2MnN3,36
mp-626062,U3(HO5)2,2
mp-1111233,K2NaCeI6,225
mp-1216171,Y2MnFeO6,14
mp-1217733,Tb2Ga3Co14,160
mp-1217411,Th3U3P8,5
mp-973685,NdHo3,194
mp-1185390,LiNdZn2,225
mp-23044,VBiO4,88
mp-1186598,PmHoIr2,225
mp-1449,Pr3S4,220
mp-5135,Dy(CoB)2,139
mp-866169,KTl2Bi,225
mp-23285,CeBi,225
mp-1206662,Cs2TiI6,225
mp-570197,Bi2Pd,139
mp-1101628,KNbCl6,31
mp-1220083,Ni9(SnS)2,119
mp-1220634,Nb2Tc,69
mp-862905,PmGaAu2,225
mp-978256,Mg2TlPb,225
mp-1216756,Tm2(B2Rh3)3,191
mp-867854,Ca2ZnRh,225
mp-10510,BaAlBO3F2,176
mp-1018051,KTiS2,166
mp-1174186,Li4Mn3CoO8,12
mp-865337,Lu2NiIr,225
mp-1215350,ZrFeRe,38
mp-1078880,UGaRu,189
mp-1138,LiF,225
mp-348,TmPd,221
mp-758441,Li4(NiO2)5,2
mp-582618,Eu2C(NCl)2,12
mp-1216397,VCrAs2,26
mp-685969,Ag8GeTe6,1
mp-1225671,DyTiCo11,44
mp-756342,AgBrO4,88
mp-1183897,Cs,213
mp-9407,Nb3SnS6,193
mp-10523,CeSiO4,141
mp-540998,FeTeBr7,1
mp-1220193,NdGaSb2,122
mp-759790,Ag2Hg5,127
mp-1186670,PuAs3,221
mp-8375,Th(SiTc)2,139
mp-6521,LiLaTiO4,129
mp-24121,Tb(HO)3,176
mp-1222533,Li4SiGe3O10,1
mp-1209825,NdMgAg,189
mp-1101445,NbVO4,15
mp-1221536,Mn2SnPd3,164
mp-1172870,K2Ho4Cu4S9,12
mp-1104693,LiCa2HC3,127
mp-1189729,Ba2SmGaTe5,2
mp-28448,DyCl3,63
mp-19815,Eu2VO4,139
mp-1219493,ReMo3,65
mp-570822,Tb3AlC,221
mp-27355,Pb2OF2,137
mp-753390,Li3VF6,14
mp-12674,MnAu,221
mp-764086,V4OF11,1
mp-1018121,TiPd2,139
mp-28230,TlSbS2,2
mp-1207986,Tm5SbPd2,140
mp-1216687,TiVH4,166
mp-6145,Ba2LuRuO6,225
mp-1072598,ErCdNi4,216
mp-26982,MnP2O7,4
mp-12105,RbO2,139
mp-861621,Eu2Fe2O5,123
mp-27182,GdBr3,12
mp-1519128,NaSrDyWO6,216
mp-1039124,MgCd,123
mp-1206971,Tm2FeSi2,12
mp-1226753,CdBiIO2,107
mp-1186244,PmNd3,139
mp-1177575,Li3Nb(FeO2)4,12
mp-1184858,InCu3,194
mp-1205803,Ba2ErTaO6,225
mp-1101803,NdGaPd,62
mp-1226017,CoNiTe2,164
mp-1105347,Eu5(MoO6)2,12
mp-1221333,MnNiSb2,164
mp-23361,Li5CrCl8,65
mp-1001833,InBi,216
mp-11461,HoHg2,191
mp-865165,HfScCo2,225
mp-1205942,Tm2NiGe6,38
mp-541226,CsBrF6,148
mp-768600,Al(NiO2)2,227
mp-1078918,ZnCu2SnSe4,82
mp-867181,SmMgHg2,225
mp-867928,ScGaRh2,225
mp-998397,KCrCl3,161
mp-9297,Ba(AuO2)2,88
mp-1298582,Mg2MnWO6,146
mp-1007910,NaEuS2,166
mp-19390,WO3,221
mp-11449,HfMn2,194
mp-15753,Ba3(LiAs)4,71
mp-10184,MgSbPt,216
mp-569227,NpAl2Pd5,139
mp-1238789,CsPb2I5,140
mp-1077796,LaInPt4,216
mp-862725,ScTc2W,225
mp-1018638,Tb3AlN,221
mp-554199,RbSnIO6,182
mp-1184075,Er2AgHg,225
mp-985287,AgAu3,194
mp-1225565,Dy4CrGe8,25
mp-978548,SmEr3,139
mp-1226605,CeCuSi2Ni,119
mp-8934,Cs2SnAs2,72
mp-675020,Li4MoO5,79
mp-571021,K5InPb8,166
mp-1256,HoGa2,191
mp-20783,YFeO3,62
mp-579544,Ca6Cu2Sn7,12
mp-1219557,RbMnCuS2,119
mp-1207841,V5Si3N,193
mp-1219428,Sc2FeB2RuRh4,127
mp-777888,LiFeF3,146
mp-1101891,LaSbSe,14
mp-1516448,SrEuNb4O12,38
mp-1209080,RbTaCl6,15
mp-1377,ThCu2,191
mp-1274483,NaNiO2,11
mp-7352,MgCuP,62
mp-1087511,UFeAs2,129
mp-865148,PaAlTc2,225
mp-21119,CeNiSn,62
mp-757162,Bi3O4F,13
mp-1206296,Y2CoSi2,12
mp-752454,VOF,6
mp-13660,Ca4Sb2O,139
mp-1094576,Li2Mg,189
mp-1105695,Er3Sb4Au3,220
mp-600561,LiRh,187
mp-982376,SrHg3,59
mp-597,TiNi,157
mp-11204,Tm6FeSb2,189
mp-1207009,Ba2HfUO6,225
mp-29345,LiGaI3,11
mp-582572,ErNiGe2,71
mp-21880,NaFeO2,92
mp-1206981,BaYb2F8,12
mp-2500,AlCu,12
mp-1224833,Gd2MnCoO6,14
mp-9,Y,225
mp-1217779,Ta2BiO6F,74
mp-1103932,Dy2Te5,63
mp-1112939,Cs2SmAgCl6,225
mp-1209180,RbSc(MoO4)2,164
mp-11200,LaMg2Ni,63
mp-23264,TiI3,59
mp-1100961,U5P3Se2,15
mp-1183185,AcYbAu2,225
mp-567258,LaZn2,74
mp-12497,CsSmCdTe3,63
mp-1190111,GaHCl2,15
mp-1520042,SrEuInSbO6,216
mp-567408,Sm(SiOs)2,139
mp-1025925,Mo3(SeS2)2,187
mp-1222397,Lu4MnS7,8
mp-636403,PuNi3,166
mp-864745,Na3ZrF8,139
mp-9089,CsTmS2,166
mp-862986,PmBr3,194
mp-1209056,Sc2NiB2Ir5,127
mp-1102104,Ho2Pt,62
mp-1076970,LaScSb,139
mp-757205,Y2Th5O13,160
mp-6309,La3Cu4(P2O)2,139
mp-849086,CuS2,58
mp-242,SrB6,221
mp-973267,KTcO3,221
mp-753219,Li3MnNi3O8,12
mp-972502,Sm3Dy,221
mp-34195,BaCO3,11
mp-41191,Na3Ti2P2O10F,42
mp-1183620,CaEu3,139
mp-1103008,EuMgPb,62
mp-20032,VPbO3,99
mp-1216919,UGaAu,71
mp-989586,SrTcN3,20
mp-1095568,CeMgSn,62
mp-29299,TeSeO4,9
mp-569529,Ba2Bi3,71
mp-1223986,In2(HgTe2)3,5
mp-542704,CsHCO2,57
mp-568865,ZrTe,62
mp-1100346,Ca2Sn3S8,166
mp-753491,Fe3(OF)2,14
mp-2391,YbPd3,221
mp-1187298,Sr3Eu,194
mp-1104435,La3Pd4,148
mp-1258028,ZnSi2NiO6,15
mp-1219965,PrMn2SiGe,107
mp-9166,MgCN2,166
mp-1239271,NbCr3(AgS4)2,10
mp-694931,Sr2CoWO6,14
mp-1221804,Mn3NiP2,26
mp-663,NdGe,63
mp-1212446,Na6FeCl8,225
mp-1105330,Cs5U2S4ICl8,71
mp-1212992,Eu2ZnPtO6,14
mp-11465,Mg5Hg3,193
mp-1030354,Te4Mo3WS4,156
mvc-12764,Ca3Fe2(MoO6)2,1
mp-1609,Cr3Ir,223
mp-753112,LiMn3O6,9
mp-1184448,Gd2TlHg,225
mp-542791,ZrNCl,166
mp-675011,CsPF6,166
mp-1184522,GdLuCu2,225
mp-14207,Ba(ZnSb)2,62
mp-1222146,MgIn2Ga2CuO8,6
mp-1102030,YTc2,194
mp-8152,Li2CeAs2,164
mp-1220782,Nb12Ga3Ge,47
mp-755348,Li2TiNi2O5,15
mp-840,SmRh2,227
mp-1205706,Ba2LuBiO6,225
mp-5365,DyCuSi,194
mp-1096942,CsBiSe2,156
mp-865382,V3Ru,225
mp-3197,TbAlPd,189
mp-7891,Mg3As2,164
mp-1187154,SrIn3,221
mp-1080399,ThB2Rh2C,139
mp-510076,Rb7Au5O2,71
mp-555821,Na4Cu(AsO4)2,2
mp-1095660,EuIn4Cu,63
mp-571306,Ca2Zn2CuP3,194
mp-21413,RbMnP,129
mp-1229038,AlGaCu2(SeS)2,5
mp-1095552,La(Ge2Rh3)2,187
mp-759512,NaNi3O4,2
mp-2673,YbPb,123
mp-31426,HoInNi,189
mp-1232144,Gd2MgSe4,122
mp-27471,NbPS,71
mp-1030518,TeMoWSeS2,156
mp-30027,RbCrCl3,15
mp-1021466,CsPPb(IF3)2,123
mp-560008,PNF2,36
mp-865885,CeAgHg2,225
mp-568053,Tb4Ga12Pt,229
mp-1227217,CaTaNO2,14
mp-1221421,Na(Nb3S4)2,147
mp-1096952,Eu2SnSe5,55
mp-978528,SmMg2Sc,225
mp-1228646,Ba(GeAu)2,139
mp-1216156,Y2(CuNi)5,47
mp-980426,TmAlAg2,225
mp-1018139,HoNiBi,216
mp-19318,Ag2MoO4,227
mp-19934,CeMgPt,189
mp-570595,DySiRu2C,63
mp-1187962,YbBiRh2,225
mp-4008,ZnGeAs2,122
mp-1185419,LiSiPt2,225
mp-1101796,TbCrO4,88
mp-1094582,LiMg2,194
mp-16764,RbYTe2,194
mp-1114489,Rb3AlCl6,225
mp-1224291,HfTaB2,38
mp-22881,CdCl2,166
mp-775295,Li2MnCr3O8,166
mp-30245,Mg3H4O5,164
mp-1080757,Ta2CrB2,127
mp-30100,Li2B2Se5,15
mp-1226134,Cs4TlSbCl12,123
mp-1221753,MnCr4CdSe8,216
mp-1186343,NdGdHg2,225
mp-753496,LiCoSnO4,74
mp-1208994,ScTl(SO4)2,150
mp-1188656,Nd3Os,62
mp-1219367,ScMn6GaGe5,187
mvc-15694,CaSbF6,148
mp-20706,EuPPd,194
mp-1104297,Yb3Ga9Pd2,71
mp-1111502,K3AlCl6,225
mp-608321,Eu3As4,9
mp-8194,Ba2GeP2,14
mp-1104173,Sr2GdCu2RuO8,123
mp-7560,LuBO3,167
mp-1080073,MnTe,62
mp-1079860,HfGaNi,189
mp-21249,YMnSi,129
mp-1106245,Zr5AlSb3,193
mp-1183873,CeEuZn2,225
mp-675677,Yb(SmS2)2,122
mp-102,Co,225
mp-3553,KTeAu,194
mp-1095454,HoVO4,88
mp-1183162,AlFe3,221
mp-505066,NaFeF3,62
mp-1225262,DyAgSn2,123
mp-747,BaPt2,227
mp-31328,MnInPd2,225
mp-1223493,KBa2Nb3O9,164
mp-16343,LiInGe,216
mp-1184872,HoTmCd2,225
mp-1219430,Sc2AlCo3,166
