formula,n_atom,a,b,c,alpha,beta,gamma,density,unique_elems,is_dup,cif_path,source
Ac2Fe(SnI)2,14,5.03573036,5.047622199999999,9.93278313,87.40946197999999,88.78437805000002,104.77601624,13.640288211368242,4,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0005.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0005.cif
La4GdSiGeRu2C,10,4.797464370000001,4.91400003,5.32387114,76.69999695,80.02574158,83.56051636,14.22729131369609,6,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0006.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0006.cif
Er3Mg(TlSb)2,8,3.78632617,4.00880671,4.51077127,104.4453125,101.81663513,90.67835999000002,30.217551864015782,4,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0007.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0007.cif
RbAlCuCl2,10,3.0645427700000005,3.0593328499999997,4.64696932,88.62294006000002,87.56214142,90.34810638,18.843864248570746,4,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0008.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0008.cif
Mg4TiGaHg4,10,5.37216377,5.94553852,6.20947647,106.59129333,83.30345917,86.18852234,8.996797563380253,4,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0009.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0009.cif
Na2LiAc2CrInGa3Hg2,12,3.9883377600000003,4.93031502,6.41770458,105.09780884,99.94529724,111.59577179,19.72523318015877,7,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0010.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0010.cif
CaPm2Mn(InPb)2,8,3.74198437,3.9461514900000005,7.76707172,87.46324921,89.96272278000001,96.69511413999999,15.016143933318576,5,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0011.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0011.cif
Ba2Ce2InRh2C5,12,4.462173459999999,5.43004322,6.41953039,93.45990753000001,89.72446441999999,91.30488586,10.008735885732813,5,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0012.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0012.cif
Ho2Mg3Ni6AgSn4,16,5.092214109999999,5.102384569999999,5.0329771,73.35009765999999,64.43031310999999,60.78188323999997,21.675779241234267,5,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0013.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0013.cif
SrEuNb4Al4C2S,13,4.38516474,5.57256317,5.95035648,119.17161560000001,98.23462677,89.29566956000001,10.267406734126176,6,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0014.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0014.cif
Na2La4Mg2Tl2HgPbC,13,5.39370203,5.470394609999999,5.66168165,86.39635468,72.80776978,73.44759369,16.05654430957027,7,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0015.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0015.cif
Pm2YMgGaCo4,9,5.12358665,5.130670069999999,5.11414766,60.36941147,60.389419559999986,59.95527649,12.313070677413672,5,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0016.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0016.cif
Li3PmU2(InPd2)2,12,4.64045238,6.07348442,6.10585976,117.72708130000001,88.19826508,90.16083527000002,14.149297583422303,5,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0017.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0017.cif
KRb2NaNd2Mg4Ga2Ru2CI2N3,20,4.89251089,5.8613143,7.4326539,89.35083008,87.45426178000001,89.17378235000001,9.89120077479825,10,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0018.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0018.cif
SrLi2In3Sb2,8,4.57828569,5.30003214,5.07004976,84.21174622000001,65.51838684,64.89135742,11.339742292288355,4,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0019.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0019.cif
Li2Pm2MgHg5N,11,3.9084661,6.31013346,6.74981403,98.85597229,87.81481171,91.03141785,13.590591446613894,5,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0020.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0020.cif
Sr2LuMgIn3Ag2Hg,10,4.50460911,4.540021900000001,4.56174707,90.67763519,91.51206207,90.47198486,20.216598219477973,6,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0021.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0021.cif
Dy2Y5Th2MgAlTlInGaAgBi3Pd5Ru2PbW2,28,5.934303279999999,7.870456699999999,9.32945251,93.59458923,95.39607239000001,89.70339203,14.258938326215322,14,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0022.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0022.cif
CaEu2(MgSi)2,7,3.91034365,4.44890451,8.07999039,90.28108215000002,91.15823364,89.17029572,5.303339321081519,4,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0023.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0023.cif
Tb4SmTiAlSn(GeC)2,12,5.054595469999999,5.165183539999999,5.08283281,89.22408295000001,89.61295318999998,91.04127502,14.380818484853462,7,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0024.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0024.cif
PrMgGaNi2Sn5Sb4,14,6.26166725,6.84969854,6.78819084,111.33027648999999,90.28749084,90.24697113000002,8.773758860419504,6,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0025.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0025.cif
LaDyPu2Sn2GeAu,16,5.634439950000001,5.60285425,7.53104162,90.36889647999999,89.78722382,92.05422974,18.121934248093226,6,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0026.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0026.cif
Li3Mn(BiTe)2,8,4.17763472,4.16539049,6.67740726,65.10844421,69.60862732,59.61326598999998,13.887428171741362,4,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0027.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0027.cif
Ba2CaMgTlSnHg,14,5.189211850000001,5.70995045,5.59500742,80.67558289,71.04879761,76.41610718,18.88149730824025,6,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0028.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0028.cif
Th2ScAl2NiW2,8,4.826294419999999,4.8222971,5.53992605,114.68315125,111.84608459000002,92.14465331999999,15.519224429280307,5,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0029.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0029.cif
Li2Ta2Ti(Co3Hg)2,13,3.88021851,4.00741434,6.12359333,90.64649962999998,90.50247192,94.20240021000001,20.608237363883237,5,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0030.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0030.cif
Li2Ca5Mg2Nb3AlFe(Ni2Ir3)2,24,8.046738620000001,8.07212925,8.03253937,64.82211304,64.18178558,60.95548248000001,8.457524295208211,8,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0031.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0031.cif
Tb2Sm2Mg3Al5,12,4.88087654,5.55613947,5.61881351,109.3875351,87.84323883,88.59562683,9.561267626843854,4,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0032.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0032.cif
NdMg2TcSb,10,5.11349821,5.17182589,5.47885895,110.12308502000002,101.7508316,90.5771637,10.327107477722205,4,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0033.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0033.cif
Ce2Y2Th2Tl4Pb2C3,15,5.45199394,6.103212830000001,5.93096685,93.15402222000002,79.96151733,82.05453491,18.958060818827256,6,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0034.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0034.cif
VCr3Ga2Ni7Bi8Rh3,24,4.23103952,4.59307289,8.10382366,88.99311066,89.59568787,86.20168304,28.935991750581422,6,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0035.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0035.cif
NdMgInSiHg,5,3.88348842,4.315113539999999,4.92889595,115.8516922,92.66946411,90.61917877000002,11.458154731734478,5,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0036.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0036.cif
Na4ZnCu6Ag4GeS10,26,5.421123500000001,5.710354800000001,13.14651203,90.39991760000001,89.98666382,90.33251953000001,5.563262360418605,6,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0037.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0037.cif
La2YbZnInAg,12,5.296429160000001,6.619174000000001,6.68469286,101.0229187,87.89715576,91.58647919,10.678240378330662,5,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0038.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0038.cif
Pa2Mn3Co3Bi3TeRh4,16,5.29165125,5.9332695,5.95911074,95.50975037000002,74.919487,74.63906097,19.079081198982554,6,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0039.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0039.cif
Ac2MgSn,8,4.13457298,4.14460993,6.34740782,71.53860474,72.67728424,61.419746400000015,22.229642758281948,3,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0040.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0040.cif
SmMgCdNiBi2,12,5.573520179999999,5.531795500000001,6.718256,109.89768982000001,106.81598663,105.24359130999997,14.854215755156936,5,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0041.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0041.cif
HoLuMg2Be5Fe2SiNi6,18,4.19978905,5.25842047,6.10404825,113.00748444,104.57210541,90.83752441000001,12.901620759008509,7,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_042_0042.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_042_0042.cif
YbPrAl2SiAgHg,7,5.08305788,5.758203030000001,5.59567261,81.06325531,65.18766022,63.64640807999999,8.787660433535297,6,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_043_0001.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_043_0001.cif
Pm2Pr3DyZnIn7SiNi9,24,6.18581629,6.5042429,9.68808079,83.50894927999998,89.65223694,86.82539368,9.879490295217742,7,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_043_0002.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_043_0002.cif
Li4Ca2CeYMg2(CoSi)2,14,4.76757669,5.732293610000001,6.27906179,91.67845154000001,89.80320740000002,89.85651398,5.417363695208202,7,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_043_0003.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_043_0003.cif
LiMg4U4FeGe4(BiRh2)2,20,4.87356234,5.32992172,12.44201183,92.27622223,92.80673981000001,112.86616516000001,12.48789805490566,7,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_043_0004.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_043_0004.cif
Ac2Fe(SnI)2,14,5.03573036,5.047622199999999,9.93278313,87.40946197999999,88.78437805000002,104.77601624,13.640288211368242,4,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_043_0005.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_043_0005.cif
La4GdSiGeRu2C,10,4.797464370000001,4.91400003,5.32387114,76.69999695,80.02574158,83.56051636,14.22729131369609,6,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_043_0006.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_043_0006.cif
Er3Mg(TlSb)2,8,3.78632617,4.00880671,4.51077127,104.4453125,101.81663513,90.67835999000002,30.217551864015782,4,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_043_0007.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_043_0007.cif
RbAlCuCl2,10,3.0645427700000005,3.0593328499999997,4.64696932,88.62294006000002,87.56214142,90.34810638,18.843864248570746,4,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_043_0008.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_043_0008.cif
Mg4TiGaHg4,10,5.37216377,5.94553852,6.20947647,106.59129333,83.30345917,86.18852234,8.996797563380253,4,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_043_0009.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_043_0009.cif
Na2LiAc2CrInGa3Hg2,12,3.9883377600000003,4.93031502,6.41770458,105.09780884,99.94529724,111.59577179,19.72523318015877,7,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_043_0010.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_043_0010.cif
CaPm2Mn(InPb)2,8,3.74198437,3.9461514900000005,7.76707172,87.46324921,89.96272278000001,96.69511413999999,15.016143933318576,5,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_043_0011.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_043_0011.cif
Ba2Ce2InRh2C5,12,4.462173459999999,5.43004322,6.41953039,93.45990753000001,89.72446441999999,91.30488586,10.008735885732813,5,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_043_0012.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_043_0012.cif
Ho2Mg3Ni6AgSn4,16,5.092214109999999,5.102384569999999,5.0329771,73.35009765999999,64.43031310999999,60.78188323999997,21.675779241234267,5,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_043_0013.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_043_0013.cif
SrEuNb4Al4C2S,13,4.38516474,5.57256317,5.95035648,119.17161560000001,98.23462677,89.29566956000001,10.267406734126176,6,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_partial_FM0_043_0014.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_partial_FM0_043_0014.cif
